"","POVI","Date","HR","Tb_predict","Tb_obs"
"4038","POVI_30","2019-02-28",16,41,38
"4039","POVI_30","2019-02-28",17,37.2,36.5
"4040","POVI_30","2019-02-28",18,34.6,33
"4041","POVI_30","2019-02-28",19,33.5,31.5
"4042","POVI_30","2019-02-28",20,32.9,30.5
"4043","POVI_30","2019-02-28",21,31.9,29.5
"4044","POVI_30","2019-02-28",22,31.3,29
"4045","POVI_30","2019-02-28",23,30.1,28
"4046","POVI_30","2019-03-01",0,29.3,27.5
"4047","POVI_30","2019-03-01",1,27.9,26.5
"4048","POVI_30","2019-03-01",2,27,25
"4049","POVI_30","2019-03-01",3,26.2,24.5
"4050","POVI_30","2019-03-01",4,24.8,23.5
"4051","POVI_30","2019-03-01",5,23.5,22
"4052","POVI_30","2019-03-01",6,26.1,21.5
"4053","POVI_30","2019-03-01",7,35.3,27.5
"4054","POVI_30","2019-03-01",8,35.8,33.5
"4055","POVI_30","2019-03-01",9,35.6,32.5
"4056","POVI_30","2019-03-01",10,36.7,33
"4057","POVI_30","2019-03-01",11,39.5,35
"4058","POVI_30","2019-03-01",12,37.4,34.5
"4059","POVI_30","2019-03-01",13,38.3,35.5
"4060","POVI_30","2019-03-01",14,37.8,35
"4061","POVI_30","2019-03-01",15,38.3,35.5
"4062","POVI_30","2019-03-01",16,37.3,35.5
"4063","POVI_30","2019-03-01",17,36.4,34
"4064","POVI_30","2019-03-01",18,34.7,33
"4065","POVI_30","2019-03-01",19,33.1,31
"4066","POVI_30","2019-03-01",20,32.1,30
"4067","POVI_30","2019-03-01",21,30.5,29
"4068","POVI_30","2019-03-01",22,29.1,27.5
"4069","POVI_30","2019-03-01",23,28.2,26.5
"4070","POVI_30","2019-03-02",0,27,25.5
"4071","POVI_30","2019-03-02",1,26.8,24.5
"4072","POVI_30","2019-03-02",2,27,24.5
"4073","POVI_30","2019-03-02",3,25.8,24
"4074","POVI_30","2019-03-02",4,25.6,23
"4075","POVI_30","2019-03-02",5,25.5,23
"4076","POVI_30","2019-03-02",6,27.1,23
"4077","POVI_30","2019-03-02",7,31.8,27.5
"4078","POVI_30","2019-03-02",8,34.4,29.5
"4079","POVI_30","2019-03-02",9,34.5,31
"4080","POVI_30","2019-03-02",10,36.6,32
"4081","POVI_30","2019-03-02",11,37.5,34
"4082","POVI_30","2019-03-02",12,39.7,35.5
"4083","POVI_30","2019-03-02",13,39.5,36.5
"4084","POVI_30","2019-03-02",14,39.6,38
"4085","POVI_30","2019-03-02",15,38.5,36.5
"4086","POVI_30","2019-03-02",16,38,35.5
"4087","POVI_30","2019-03-02",17,36.2,34.5
"4088","POVI_30","2019-03-02",18,34.3,32.5
"4089","POVI_30","2019-03-02",19,32.2,30.5
"4090","POVI_30","2019-03-02",20,30.8,29
"4091","POVI_30","2019-03-02",21,29.1,27.5
"4092","POVI_30","2019-03-02",22,28.6,26.5
"4093","POVI_30","2019-03-02",23,28.2,26
"4094","POVI_30","2019-03-03",0,27.7,25.5
"4095","POVI_30","2019-03-03",1,27.7,25
"4096","POVI_30","2019-03-03",2,27.2,25
"4097","POVI_30","2019-03-03",3,27.2,24.5
"4098","POVI_30","2019-03-03",4,27.2,24.5
"4099","POVI_30","2019-03-03",5,26.6,24
"4100","POVI_30","2019-03-03",6,26.9,23.5
"4101","POVI_30","2019-03-03",7,37.9,28.5
"4102","POVI_30","2019-03-03",8,36.2,33
"4103","POVI_30","2019-03-03",9,36.2,33
"4104","POVI_30","2019-03-03",10,37.6,34.5
"4105","POVI_30","2019-03-03",11,37.4,35
"4106","POVI_30","2019-03-03",12,38.5,36
"4107","POVI_30","2019-03-03",13,38,34.5
"4108","POVI_30","2019-03-03",14,38.5,35
"4109","POVI_30","2019-03-03",15,38,34.5
"4110","POVI_30","2019-03-03",16,38.4,36.5
"4111","POVI_30","2019-03-03",17,36.8,35.5
"4112","POVI_30","2019-03-03",18,34.2,33.5
"4113","POVI_30","2019-03-03",19,31.8,30
"4114","POVI_30","2019-03-03",20,30.2,29
"4115","POVI_30","2019-03-03",21,29.3,28
"4116","POVI_30","2019-03-03",22,27.5,26.5
"4117","POVI_30","2019-03-03",23,25.4,24.5
"4118","POVI_30","2019-03-04",0,23,22.5
"4119","POVI_30","2019-03-04",1,21.3,21
"4120","POVI_30","2019-03-04",2,20.6,19
"4121","POVI_30","2019-03-04",3,20,18.5
"4122","POVI_30","2019-03-04",4,22.5,19
"4123","POVI_30","2019-03-04",5,23.4,20.5
"4124","POVI_30","2019-03-04",6,23.7,20.5
"4125","POVI_30","2019-03-04",7,29,24.5
"4126","POVI_30","2019-03-04",8,34.7,31.5
"4127","POVI_30","2019-03-04",9,35.9,32
"4128","POVI_30","2019-03-04",10,36.6,33.5
"4129","POVI_30","2019-03-04",11,39.1,34
"4130","POVI_30","2019-03-04",12,37.7,34
"4131","POVI_30","2019-03-04",13,38.7,34.5
"4132","POVI_30","2019-03-04",14,38.7,35.5
"4133","POVI_30","2019-03-04",15,39.2,35.5
"4134","POVI_30","2019-03-04",16,38.7,35.5
"4135","POVI_30","2019-03-04",17,38.9,35.5
"4136","POVI_30","2019-03-04",18,36.2,34.5
"4137","POVI_30","2019-03-04",19,34.5,32.5
"4138","POVI_30","2019-03-04",20,33.3,31.5
"4139","POVI_30","2019-03-04",21,31.4,30
"4140","POVI_30","2019-03-04",22,29.7,28.5
"4141","POVI_30","2019-03-04",23,28.5,27
"4142","POVI_30","2019-03-05",0,28.3,26
"4143","POVI_30","2019-03-05",1,26.9,25.5
"4144","POVI_30","2019-03-05",2,25.7,24
"4145","POVI_30","2019-03-05",3,24.1,23
"4146","POVI_30","2019-03-05",4,23.1,22
"4147","POVI_30","2019-03-05",5,22.4,21
"4148","POVI_30","2019-03-05",6,23.8,20.5
"4149","POVI_30","2019-03-05",7,30.6,26.5
"4150","POVI_30","2019-03-05",8,33.6,30.5
"4151","POVI_30","2019-03-05",9,36.3,32
"4152","POVI_30","2019-03-05",10,37.3,33
"4153","POVI_30","2019-03-05",11,39.5,34.5
"4154","POVI_30","2019-03-05",12,38.2,36
"4155","POVI_30","2019-03-05",13,38.2,35
"4156","POVI_30","2019-03-05",14,39.1,35.5
"4157","POVI_30","2019-03-05",15,39.8,36.5
"4158","POVI_30","2019-03-05",16,40.1,37
"4159","POVI_30","2019-03-05",17,39.5,36.5
"4160","POVI_32","2019-01-21",10,41.4,38.5
"4161","POVI_32","2019-01-21",11,41.1,38.5
"4162","POVI_32","2019-01-21",12,41.1,38
"4163","POVI_32","2019-01-21",13,40.9,38
"4164","POVI_32","2019-01-21",14,41.1,38
"4165","POVI_32","2019-01-21",15,41.4,38
"4166","POVI_32","2019-01-21",16,41.4,38
"4167","POVI_32","2019-01-21",17,42.2,38
"4168","POVI_32","2019-01-21",18,41.6,40.5
"4169","POVI_32","2019-01-21",19,38,40
"4170","POVI_32","2019-01-21",20,38.4,36.5
"4171","POVI_32","2019-01-21",21,37,36
"4172","POVI_32","2019-01-21",22,36.1,35
"4173","POVI_32","2019-01-21",23,36.1,34
"4174","POVI_32","2019-01-22",0,35,34
"4175","POVI_32","2019-01-22",1,34.2,33
"4176","POVI_32","2019-01-22",2,33.6,32
"4177","POVI_32","2019-01-22",3,33,32
"4178","POVI_32","2019-01-22",4,33.5,31
"4179","POVI_32","2019-01-22",5,33.1,31.5
"4180","POVI_32","2019-01-22",6,34.8,31
"4181","POVI_32","2019-01-22",7,37.6,32.5
"4182","POVI_32","2019-01-22",8,39.9,34.5
"4183","POVI_32","2019-01-22",9,41.3,38
"4184","POVI_32","2019-01-22",10,42.2,38
"4185","POVI_32","2019-01-22",11,41.4,39
"4186","POVI_32","2019-01-22",12,41,38.5
"4187","POVI_32","2019-01-22",13,40.9,38
"4188","POVI_32","2019-01-22",14,41,38
"4189","POVI_32","2019-01-22",15,41.3,38
"4190","POVI_32","2019-01-22",16,41.4,38
"4191","POVI_32","2019-01-22",17,42.7,38.5
"4192","POVI_32","2019-01-22",18,42.6,41
"4193","POVI_32","2019-01-22",19,39.4,40
"4194","POVI_32","2019-01-22",20,37.6,37.5
"4195","POVI_32","2019-01-22",21,36.3,35.5
"4196","POVI_32","2019-01-22",22,36.3,34.5
"4197","POVI_32","2019-01-22",23,36.5,34.5
"4198","POVI_32","2019-01-23",0,35.9,34.5
"4199","POVI_32","2019-01-23",1,35,34
"4200","POVI_32","2019-01-23",2,34.9,33
"4201","POVI_32","2019-01-23",3,34.6,33
"4202","POVI_32","2019-01-23",4,34.1,32.5
"4203","POVI_32","2019-01-23",5,33.1,32
"4204","POVI_32","2019-01-23",6,34.8,31
"4205","POVI_32","2019-01-23",7,37.8,32.5
"4206","POVI_32","2019-01-23",8,41,35.5
"4207","POVI_32","2019-01-23",9,41.9,38
"4208","POVI_32","2019-01-23",10,41.4,39
"4209","POVI_32","2019-01-23",11,41.4,38.5
"4210","POVI_32","2019-01-23",12,41.4,38.5
"4211","POVI_32","2019-01-23",13,41.3,38.5
"4212","POVI_32","2019-01-23",14,41.4,38.5
"4213","POVI_32","2019-01-23",15,41.4,38.5
"4214","POVI_32","2019-01-23",16,42,38.5
"4215","POVI_32","2019-01-23",17,33.3,39
"4216","POVI_32","2019-01-23",18,33.6,29
"4217","POVI_32","2019-01-23",19,34.9,31
"4218","POVI_32","2019-01-23",20,34.1,32.5
"4219","POVI_32","2019-01-23",21,33.3,31.5
"4220","POVI_32","2019-01-23",22,32.1,31
"4221","POVI_32","2019-01-23",23,30.2,30
"4222","POVI_32","2019-01-24",0,30.3,29
"4223","POVI_32","2019-01-24",1,30.8,28.5
"4224","POVI_32","2019-01-24",2,30,29
"4225","POVI_32","2019-01-24",3,29.8,28
"4226","POVI_32","2019-01-24",4,29.6,28
"4227","POVI_32","2019-01-24",5,30.2,28
"4228","POVI_32","2019-01-24",6,34.5,28
"4229","POVI_32","2019-01-24",7,36.4,32.5
"4230","POVI_32","2019-01-24",8,38.3,34.5
"4231","POVI_32","2019-01-24",9,41.4,36.5
"4232","POVI_32","2019-01-24",10,41,39.5
"4233","POVI_32","2019-01-24",11,41,38.5
"4234","POVI_32","2019-01-24",12,41,38
"4235","POVI_32","2019-01-24",13,40.9,38
"4236","POVI_32","2019-01-24",14,40.9,38
"4237","POVI_32","2019-01-24",15,41,38
"4238","POVI_32","2019-01-24",16,41.6,38
"4239","POVI_32","2019-01-24",17,43.6,38.5
"4240","POVI_32","2019-01-24",18,42.8,41.5
"4241","POVI_32","2019-01-24",19,40.7,40.5
"4242","POVI_32","2019-01-24",20,38.9,38.5
"4243","POVI_32","2019-01-24",21,38.3,37
"4244","POVI_32","2019-01-24",22,37.3,36.5
"4245","POVI_32","2019-01-24",23,36.4,35.5
"4246","POVI_32","2019-01-25",0,35.6,34.5
"4247","POVI_32","2019-01-25",1,35.2,33.5
"4248","POVI_32","2019-01-25",2,34.1,33
"4249","POVI_32","2019-01-25",3,33.5,32
"4250","POVI_32","2019-01-25",4,32.9,31.5
"4251","POVI_32","2019-01-25",5,33.3,31
"4252","POVI_32","2019-01-25",6,38.8,31
"4253","POVI_32","2019-01-25",7,38.9,35.5
"4254","POVI_32","2019-01-25",8,39.9,37
"4255","POVI_32","2019-01-25",9,41.5,37.5
"4256","POVI_32","2019-01-25",10,42,38.5
"4257","POVI_32","2019-01-25",11,41.4,39
"4258","POVI_32","2019-01-25",12,41.9,39
"4259","POVI_32","2019-01-25",13,41.7,39
"4260","POVI_32","2019-01-25",14,42,39
"4261","POVI_32","2019-01-25",15,42,39
"4262","POVI_32","2019-01-25",16,42.1,39
"4263","POVI_32","2019-01-25",17,42.6,39
"4264","POVI_32","2019-01-25",18,43.1,40.5
"4265","POVI_32","2019-01-25",19,40.5,41
"4266","POVI_32","2019-01-25",20,38.6,39
"4267","POVI_32","2019-01-25",21,37,37
"4268","POVI_32","2019-01-25",22,37.7,35.5
"4269","POVI_32","2019-01-25",23,37.2,36
"4270","POVI_32","2019-01-26",0,36.6,35
"4271","POVI_32","2019-01-26",1,36.2,34.5
"4272","POVI_32","2019-01-26",2,35.8,34
"4273","POVI_32","2019-01-26",3,34.6,33.5
"4274","POVI_32","2019-01-26",4,34,32.5
"4275","POVI_32","2019-01-26",5,33.5,32
"4276","POVI_32","2019-01-26",6,37.5,31
"4277","POVI_32","2019-01-26",7,39.1,34
"4278","POVI_32","2019-01-26",8,38.7,35.5
"4279","POVI_32","2019-01-26",9,42.5,36.5
"4280","POVI_32","2019-01-26",10,42,39.5
"4281","POVI_32","2019-01-26",11,42,39.5
"4282","POVI_32","2019-01-26",12,42,39
"4283","POVI_32","2019-01-26",13,42,39
"4284","POVI_32","2019-01-26",14,42.4,39
"4285","POVI_39","2019-01-22",10,36.9,35
"4286","POVI_39","2019-01-22",11,37.3,35
"4287","POVI_39","2019-01-22",12,37.7,35.5
"4288","POVI_39","2019-01-22",13,38.2,35.5
"4289","POVI_39","2019-01-22",14,38.3,36
"4290","POVI_39","2019-01-22",15,38.3,36
"4291","POVI_39","2019-01-22",16,38.8,36.5
"4292","POVI_39","2019-01-22",17,38.8,36.5
"4293","POVI_39","2019-01-22",18,40.5,36.5
"4294","POVI_39","2019-01-22",19,38.5,39.5
"4295","POVI_39","2019-01-22",20,36.6,38
"4296","POVI_39","2019-01-22",21,35.1,36
"4297","POVI_39","2019-01-22",22,35,34.5
"4298","POVI_39","2019-01-22",23,35.5,34
"4299","POVI_39","2019-01-23",0,35.1,34.5
"4300","POVI_39","2019-01-23",1,34.5,34
"4301","POVI_39","2019-01-23",2,34.5,33.5
"4302","POVI_39","2019-01-23",3,33.8,33
"4303","POVI_39","2019-01-23",4,33.3,33
"4304","POVI_39","2019-01-23",5,32.9,32
"4305","POVI_39","2019-01-23",6,36.8,32
"4306","POVI_39","2019-01-23",7,36.9,34
"4307","POVI_39","2019-01-23",8,36.7,34.5
"4308","POVI_39","2019-01-23",9,36.7,35
"4309","POVI_39","2019-01-23",10,37.1,35
"4310","POVI_39","2019-01-23",11,37.5,35
"4311","POVI_39","2019-01-23",12,37.8,35.5
"4312","POVI_39","2019-01-23",13,38.7,35.5
"4313","POVI_39","2019-01-23",14,38.8,36.5
"4314","POVI_39","2019-01-23",15,39,36.5
"4315","POVI_39","2019-01-23",16,39.3,37
"4316","POVI_39","2019-01-23",17,32.4,37
"4317","POVI_39","2019-01-23",18,34.6,32
"4318","POVI_39","2019-01-23",19,34.6,33.5
"4319","POVI_39","2019-01-23",20,33.4,33.5
"4320","POVI_39","2019-01-23",21,32.4,32
"4321","POVI_39","2019-01-23",22,31.4,31.5
"4322","POVI_39","2019-01-23",23,29.9,30.5
"4323","POVI_39","2019-01-24",0,29.8,29
"4324","POVI_39","2019-01-24",1,30.1,29
"4325","POVI_39","2019-01-24",2,29.8,29
"4326","POVI_39","2019-01-24",3,29.5,28.5
"4327","POVI_39","2019-01-24",4,28.9,28.5
"4328","POVI_39","2019-01-24",5,29.7,28
"4329","POVI_39","2019-01-24",6,33.2,28
"4330","POVI_39","2019-01-24",7,35.5,32.5
"4331","POVI_39","2019-01-24",8,38,35
"4332","POVI_39","2019-01-24",9,36.2,35.5
"4333","POVI_39","2019-01-24",10,36.2,35
"4334","POVI_39","2019-01-24",11,36.5,35
"4335","POVI_39","2019-01-24",12,36.7,35
"4336","POVI_39","2019-01-24",13,37.2,35
"4337","POVI_39","2019-01-24",14,37.6,35.5
"4338","POVI_39","2019-01-24",15,37.9,35.5
"4339","POVI_39","2019-01-24",16,38.3,36
"4340","POVI_39","2019-01-24",17,39.6,36
"4341","POVI_39","2019-01-24",18,40.5,38.5
"4342","POVI_39","2019-01-24",19,38.9,40.5
"4343","POVI_39","2019-01-24",20,36.8,39.5
"4344","POVI_39","2019-01-24",21,36,38
"4345","POVI_39","2019-01-24",22,35.6,37
"4346","POVI_39","2019-01-24",23,34.5,36
"4347","POVI_39","2019-01-25",0,33.4,35
"4348","POVI_39","2019-01-25",1,33,34
"4349","POVI_39","2019-01-25",2,32.9,33
"4350","POVI_39","2019-01-25",3,32.3,32.5
"4351","POVI_39","2019-01-25",4,31.5,32
"4352","POVI_39","2019-01-25",5,31.8,31.5
"4353","POVI_39","2019-01-25",6,37,30.5
"4354","POVI_39","2019-01-25",7,36.2,34
"4355","POVI_39","2019-01-25",8,36.3,34.5
"4356","POVI_39","2019-01-25",9,36.7,35
"4357","POVI_39","2019-01-25",10,37.2,35
"4358","POVI_39","2019-01-25",11,37.6,35.5
"4359","POVI_39","2019-01-25",12,38.2,35.5
"4360","POVI_39","2019-01-25",13,38.3,36
"4361","POVI_39","2019-01-25",14,38.6,36
"4362","POVI_39","2019-01-25",15,38.8,36.5
"4363","POVI_39","2019-01-25",16,38.8,36.5
"4364","POVI_39","2019-01-25",17,38.8,36.5
"4365","POVI_39","2019-01-25",18,40.7,37
"4366","POVI_39","2019-01-25",19,39.5,39.5
"4367","POVI_39","2019-01-25",20,38.3,38.5
"4368","POVI_39","2019-01-25",21,36.2,37
"4369","POVI_39","2019-01-25",22,37.2,35.5
"4370","POVI_39","2019-01-25",23,36.7,36
"4371","POVI_39","2019-01-26",0,36.3,35.5
"4372","POVI_39","2019-01-26",1,36.1,35
"4373","POVI_39","2019-01-26",2,35.4,34.5
"4374","POVI_39","2019-01-26",3,34.4,34
"4375","POVI_39","2019-01-26",4,33.6,33
"4376","POVI_39","2019-01-26",5,32.8,32
"4377","POVI_39","2019-01-26",6,35.9,31.5
"4378","POVI_39","2019-01-26",7,37.1,33.5
"4379","POVI_39","2019-01-26",8,36.7,35
"4380","POVI_39","2019-01-26",9,36.7,35
"4381","POVI_39","2019-01-26",10,37.2,35
"4382","POVI_39","2019-01-26",11,37.6,35.5
"4383","POVI_39","2019-01-26",12,38,35.5
"4384","POVI_39","2019-01-26",13,38.3,36
"4385","POVI_39","2019-01-26",14,38.5,36.5
"4386","POVI_39","2019-01-26",15,38.7,36.5
"4387","POVI_39","2019-01-26",16,38.8,36.5
"4388","POVI_39","2019-01-26",17,38.8,36.5
"4389","POVI_39","2019-01-26",18,40,36.5
"4390","POVI_39","2019-01-26",19,39.4,39
"4391","POVI_39","2019-01-26",20,37.6,38.5
"4392","POVI_39","2019-01-26",21,34.7,36.5
"4393","POVI_39","2019-01-26",22,33.2,34
"4394","POVI_39","2019-01-26",23,34.1,32.5
"4395","POVI_39","2019-01-27",0,35.3,33
"4396","POVI_39","2019-01-27",1,35.2,34
"4397","POVI_39","2019-01-27",2,34.6,34
"4398","POVI_39","2019-01-27",3,33.7,33
"4399","POVI_39","2019-01-27",4,33.1,32.5
"4400","POVI_39","2019-01-27",5,32.2,32
"4401","POVI_39","2019-01-27",6,35.2,31
"4402","POVI_39","2019-01-27",7,36.2,33
"4403","POVI_39","2019-01-27",8,36.7,34.5
"4404","POVI_39","2019-01-27",9,36.7,35
"4405","POVI_39","2019-01-27",10,36.8,35
"4406","POVI_39","2019-01-27",11,37.7,35.5
"4407","POVI_39","2019-01-27",12,37.8,35.5
"4408","POVI_39","2019-01-27",13,38.2,36
"4409","POVI_39","2019-01-27",14,38.3,36
"4410","POVI_39","2019-01-27",15,38.3,36
"4411","POVI_39","2019-01-27",16,38.7,36.5
"4412","POVI_39","2019-01-27",17,38.8,36.5
"4413","POVI_39","2019-01-27",18,39.5,36.5
"4414","POVI_39","2019-01-27",19,37.4,38
"4415","POVI_39","2019-01-27",20,36.8,37
"4416","POVI_39","2019-01-27",21,36,36
"4417","POVI_39","2019-01-27",22,34.9,35
"4418","POVI_39","2019-01-27",23,33.6,34
"4419","POVI_39","2019-01-28",0,32,32.5
"4420","POVI_39","2019-01-28",1,29.6,31
"4421","POVI_39","2019-01-28",2,28.7,29
"4422","POVI_39","2019-01-28",3,28.5,28
"4423","POVI_39","2019-01-28",4,27.9,28
"4424","POVI_39","2019-01-28",5,29.2,27
"4425","POVI_39","2019-01-28",6,32.7,28
"4426","POVI_39","2019-01-28",7,34.7,32
"4427","POVI_39","2019-01-28",8,35.7,33.5
"4428","POVI_39","2019-01-28",9,36.5,34
"4429","POVI_39","2019-01-28",10,36.2,34.5
"4430","POVI_39","2019-01-28",11,36.7,34.5
"4431","POVI_39","2019-01-28",12,36.9,35
"4432","POVI_39","2019-01-28",13,37.2,35
"4433","POVI_39","2019-01-28",14,37.4,35
"4434","POVI_39","2019-01-28",15,37.8,35.5
"4435","POVI_39","2019-01-28",16,38.1,35.5
"4436","POVI_39","2019-01-28",17,38.2,36
"4437","POVI_39","2019-01-28",18,38.7,36
"4438","POVI_39","2019-01-28",19,37.3,37.5
"4439","POVI_39","2019-01-28",20,36.2,36
"4440","POVI_39","2019-01-28",21,35.1,35
"4441","POVI_39","2019-01-28",22,34.6,33.5
"4442","POVI_39","2019-01-28",23,33,33
"4443","POVI_39","2019-01-29",0,33.5,32
"4444","POVI_39","2019-01-29",1,33,32
"4445","POVI_39","2019-01-29",2,32.4,31.5
"4446","POVI_39","2019-01-29",3,31.1,31
"4447","POVI_39","2019-01-29",4,30.8,30
"4448","POVI_39","2019-01-29",5,29.8,29
"4449","POVI_39","2019-01-29",6,32.8,28.5
"4450","POVI_39","2019-01-29",7,33.9,30.5
"4451","POVI_39","2019-01-29",8,34.9,32
"4452","POVI_39","2019-01-29",9,35.7,33.5
"4453","POVI_39","2019-01-29",10,36.5,34
"4454","POVI_39","2019-01-29",11,36.9,34.5
"4455","POVI_39","2019-01-29",12,37.4,35
"4456","POVI_39","2019-01-29",13,36.8,35.5
"4457","POVI_39","2019-01-29",14,37.4,35
"4458","POVI_39","2019-01-29",15,37.6,35.5
"4459","POVI_39","2019-01-29",16,37.6,35.5
"4460","POVI_39","2019-01-29",17,37.2,35.5
"4461","POVI_39","2019-01-29",18,35.9,35.5
"4462","POVI_39","2019-01-29",19,34.7,34.5
"4463","POVI_39","2019-01-29",20,33.9,33
"4464","POVI_39","2019-01-29",21,32.5,32
"4465","POVI_39","2019-01-29",22,31.8,31
"4466","POVI_39","2019-01-29",23,30.9,30
"4467","POVI_39","2019-01-30",0,31.5,29.5
"4468","POVI_39","2019-01-30",1,28.5,30
"4469","POVI_39","2019-01-30",2,28.2,27
"4470","POVI_39","2019-01-30",3,28.2,26.5
"4471","POVI_39","2019-01-30",4,28.3,26.5
"4472","POVI_39","2019-01-30",5,28.5,26.5
"4473","POVI_39","2019-01-30",6,30.7,27.5
"4474","POVI_39","2019-01-30",7,33.2,29.5
"4475","POVI_39","2019-01-30",8,34.5,31
"4476","POVI_39","2019-01-30",9,38.4,32.5
"4477","POVI_39","2019-01-30",10,34.6,35.5
"4478","POVI_39","2019-01-30",11,38.6,32
"4479","POVI_39","2019-01-30",12,39,36
"4480","POVI_39","2019-01-30",13,36.3,36.5
"4481","POVI_39","2019-01-30",14,33,34.5
"4482","POVI_39","2019-01-30",15,32.9,31.5
"4483","POVI_39","2019-01-30",16,32.6,31
"4484","POVI_39","2019-01-30",17,31.5,30.5
"4485","POVI_39","2019-01-30",18,30.3,29.5
"4486","POVI_39","2019-01-30",19,27,28
"4487","POVI_39","2019-01-30",20,23.3,26
"4488","POVI_39","2019-01-30",21,23.5,22
"4489","POVI_39","2019-01-30",22,23.2,22.5
"4490","POVI_39","2019-01-30",23,22.7,22
"4491","POVI_39","2019-01-31",0,22,21
"4492","POVI_39","2019-01-31",1,22.7,20.5
"4493","POVI_39","2019-01-31",2,22.9,21
"4494","POVI_39","2019-01-31",3,22.9,21
"4495","POVI_39","2019-01-31",4,22.9,21
"4496","POVI_39","2019-01-31",5,22.7,21
"4497","POVI_39","2019-01-31",6,23.2,21
"4498","POVI_39","2019-01-31",7,24.9,21.5
"4499","POVI_39","2019-01-31",8,28.7,23
"4500","POVI_39","2019-01-31",9,33.4,26
"4501","POVI_39","2019-01-31",10,39.7,30
"4502","POVI_39","2019-01-31",11,40.4,35.5
"4503","POVI_39","2019-01-31",12,41.2,36
"4504","POVI_39","2019-01-31",13,38.2,37
"4505","POVI_39","2019-01-31",14,36.3,35
"4506","POVI_39","2019-01-31",15,35,33.5
"4507","POVI_39","2019-01-31",16,33.9,33
"4508","POVI_39","2019-01-31",17,32.9,32
"4509","POVI_39","2019-01-31",18,31.9,31
"4510","POVI_39","2019-01-31",19,31.2,30
"4511","POVI_39","2019-01-31",20,30.9,29.5
"4512","POVI_39","2019-01-31",21,29.8,29
"4513","POVI_39","2019-01-31",22,29.2,28.5
"4514","POVI_39","2019-01-31",23,28.8,27.5
"4515","POVI_39","2019-02-01",0,28.1,27
"4516","POVI_39","2019-02-01",1,27.7,26.5
"4517","POVI_39","2019-02-01",2,27.7,26
"4518","POVI_39","2019-02-01",3,27.9,26
"4519","POVI_39","2019-02-01",4,27.9,26
"4520","POVI_39","2019-02-01",5,27.7,26
"4521","POVI_39","2019-02-01",6,28.4,26
"4522","POVI_39","2019-02-01",7,29.7,26.5
"4523","POVI_39","2019-02-01",8,31.9,27.5
"4524","POVI_39","2019-02-01",9,36.2,29.5
"4525","POVI_39","2019-02-01",10,38.9,33.5
"4526","POVI_39","2019-02-01",11,38.8,36
"4527","POVI_39","2019-02-01",12,37.2,36
"4528","POVI_39","2019-02-01",13,37.5,35.5
"4529","POVI_39","2019-02-01",14,38.9,36
"4530","POVI_39","2019-02-01",15,39.7,37
"4531","POVI_39","2019-02-01",16,38.9,38.5
"4532","POVI_39","2019-02-01",17,37.3,37
"4533","POVI_39","2019-02-01",18,35.6,36
"4534","POVI_39","2019-02-01",19,34.5,34.5
"4535","POVI_39","2019-02-01",20,34.6,33
"4536","POVI_39","2019-02-01",21,34.3,33
"4537","POVI_39","2019-02-01",22,33.4,32.5
"4538","POVI_39","2019-02-01",23,32.6,32
"4539","POVI_39","2019-02-02",0,31.5,31
"4540","POVI_39","2019-02-02",1,30.7,30
"4541","POVI_39","2019-02-02",2,29.9,29
"4542","POVI_39","2019-02-02",3,28.3,28
"4543","POVI_39","2019-02-02",4,28.5,27
"4544","POVI_39","2019-02-02",5,28.3,27
"4545","POVI_39","2019-02-02",6,30.7,27
"4546","POVI_39","2019-02-02",7,35.6,29
"4547","POVI_39","2019-02-02",8,36,33.5
"4548","POVI_39","2019-02-02",9,37.2,34
"4549","POVI_39","2019-02-02",10,38,35
"4550","POVI_39","2019-02-02",11,36.7,36.5
"4551","POVI_39","2019-02-02",12,36.5,35
"4552","POVI_39","2019-02-02",13,36.3,34.5
"4553","POVI_39","2019-02-02",14,36.3,34.5
"4554","POVI_39","2019-02-02",15,37.1,34.5
"4555","POVI_39","2019-02-02",16,38.4,35
"4556","POVI_39","2019-02-02",17,37.3,37
"4557","POVI_39","2019-02-02",18,34.9,35.5
"4558","POVI_39","2019-02-02",19,33.5,33.5
"4559","POVI_39","2019-02-02",20,32.7,32
"4560","POVI_39","2019-02-02",21,31.7,31
"4561","POVI_39","2019-02-02",22,30.7,30
"4562","POVI_39","2019-02-02",23,29.4,29
"4563","POVI_39","2019-02-03",0,28.3,28
"4564","POVI_39","2019-02-03",1,29.4,27
"4565","POVI_39","2019-02-03",2,29.4,27.5
"4566","POVI_39","2019-02-03",3,28.8,27.5
"4567","POVI_39","2019-02-03",4,28.5,27
"4568","POVI_39","2019-02-03",5,28.2,26.5
"4569","POVI_39","2019-02-03",6,29.2,26.5
"4570","POVI_39","2019-02-03",7,30.6,27
"4571","POVI_39","2019-02-03",8,33.3,29
"4572","POVI_39","2019-02-03",9,36.2,31.5
"4573","POVI_39","2019-02-03",10,35.6,33.5
"4574","POVI_39","2019-02-03",11,36,33.5
"4575","POVI_39","2019-02-03",12,36.3,34
"4576","POVI_39","2019-02-03",13,36.2,34
"4577","POVI_39","2019-02-03",14,36.3,34
"4578","POVI_39","2019-02-03",15,36.6,34.5
"4579","POVI_39","2019-02-03",16,37.1,34.5
"4580","POVI_39","2019-02-03",17,37.3,36
